country_code,country_name,source,medicine_name,active_substance,dosage_form,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,last_updated,reference_date,source_url,list_position,lp,scraped_at
PL,Poland,MZ,Omnitrope,Somatropinum,roztwór do wstrzykiwań,"10 mg/1,5 ml","5 wkładów 1,5 ml",05909990072897,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,193,2026-09-22T14:31:52.459791
PL,Poland,MZ,Omnitrope,Somatropinum,roztwór do wstrzykiwań,"5 mg/1,5 ml","5 wkładów 1,5 ml",05909990050161,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,194,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ondansetron Bluefish,Ondansetronum,tabletki ulegające rozpadowi w jamie ustnej,8 mg,10 tabl.,05909990777150,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,195,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ondansetron Bluefish,Ondansetronum,tabletki ulegające rozpadowi w jamie ustnej,4 mg,10 tabl.,05909990777044,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,196,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ovitrelle,Choriogonadotropinum alfa,roztwór do wstrzykiwań,"250 mcg/0,5 ml",1 amp.-strzyk.,05909990900633,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,197,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ovitrelle,Choriogonadotropinum alfa,roztwór do wstrzykiwań,"250 mcg/0,5 ml",1 wstrzykiwacz,05909990006854,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,197,2026-09-22T14:31:52.459791
PL,Poland,MZ,OxyContin,Oxycodoni hydrochloridum,tabletki o przedłużonym uwalnianiu,5 mg,60 tabletek,05909990643905,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,198,2026-09-22T14:31:52.459791
PL,Poland,MZ,OxyContin,Oxycodoni hydrochloridum,tabletki o przedłużonym uwalnianiu,10 mg,60 tabl.,05909990643943,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,199,2026-09-22T14:31:52.459791
PL,Poland,MZ,OxyContin,Oxycodoni hydrochloridum,tabletki o przedłużonym uwalnianiu,20 mg,60 tabl.,05909990644001,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,200,2026-09-22T14:31:52.459791
PL,Poland,MZ,OxyContin,Oxycodoni hydrochloridum,tabletki o przedłużonym uwalnianiu,40 mg,60 tabl.,05909990644025,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,201,2026-09-22T14:31:52.459791
PL,Poland,MZ,OxyContin,Oxycodoni hydrochloridum,tabletki o przedłużonym uwalnianiu,80mg,60 tabletek,05909990644049,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,202,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ozempic,Semaglutidum,roztwór do wstrzykiwań we wstrzykiwaczu,"0,25 mg","1 wstrzykiwacz 1,5 ml + 4 igły NovoFine Plus",05909991389901,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,203,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ozempic,Semaglutidum,roztwór do wstrzykiwań we wstrzykiwaczu,"0,5 mg","1 wstrzykiwacz 1,5 ml + 4 igły NovoFine Plus",05909991389918,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,204,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ozempic,Semaglutidum,roztwór do wstrzykiwań we wstrzykiwaczu,1 mg,1 wstrzykiwacz 3 ml + 4 igły NovoFine Plus,05909991389956,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,205,2026-09-22T14:31:52.459791
PL,Poland,MZ,Paliperidone Teva,Paliperidonum,zawiesina do wstrzykiwań o przedłużonym uwalnianiu,100 mg,1 amp.-strzyk. 1 ml,05909991475468,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,206,2026-09-22T14:31:52.459791
PL,Poland,MZ,Paliperidone Teva,Paliperidonum,zawiesina do wstrzykiwań o przedłużonym uwalnianiu,150 mg,"1 amp.-strzyk. 1,5 ml",05909991475475,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,207,2026-09-22T14:31:52.459791
PL,Poland,MZ,Paliperidone Teva,Paliperidonum,zawiesina do wstrzykiwań o przedłużonym uwalnianiu,75 mg,"1 amp.-strzyk. 0,75 ml",05909991475420,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,208,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pelgraz,Pegfilgrastimum,roztwór do wstrzykiwań w ampułko- strzykawce,6 mg,"1 amp.-strzyk. 0,6 ml",05055565748640,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,209,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pentasa,Mesalazinum,tabletki o przedłużonym uwalnianiu,500 mg,100 tabl.,05909990662111,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,210,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pentasa,Mesalazinum,zawiesina doodbytnicza,1 g/100 ml,7 butelek 100 ml,05909990818815,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,211,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pentasa,Mesalazinum,czopki doodbytnicze,1 g,28 szt. w blistrach,05909990656813,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,212,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pentasa,Mesalazinum,tabletki o przedłużonym uwalnianiu,1 g,60 tabl.,05909990974375,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,213,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin MIX-2,Insulinum humanum,zawiesina do wstrzykiwań,100 j.m/ml,5 wkładów 3 ml,05909991022921,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,214,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin MIX-3,Insulinum humanum,zawiesina do wstrzykiwań,100 j.m/ml,5 wkładów 3 ml,05909991023027,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,215,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin MIX-4,Insulinum humanum,zawiesina do wstrzykiwań,100 j.m./ml,5 wkładów 3 ml,05909991023126,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,216,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin MIX-5,Insulinum humanum,zawiesina do wstrzykiwań,100 j.m./ml,5 wkładów 3 ml,05909991023324,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,217,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin N,Insulinum humanum,zawiesina do wstrzykiwań,100 j.m./ml,5 wkładów 3 ml,05909991022525,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,218,2026-09-22T14:31:52.459791
PL,Poland,MZ,Polhumin R,Insulinum humanum,roztwór do wstrzykiwań,100 j.m./ml,5 wkładów 3 ml,05909991022822,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,219,2026-09-22T14:31:52.459791
PL,Poland,MZ,Poltram Combo,Tramadoli hydrochloridum + Paracetamolum,tabletki powlekane,"37,5 mg + 325 mg",20 tabl.,05909990840984,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,220,2026-09-22T14:31:52.459791
PL,Poland,MZ,Poltram Combo,Tramadoli hydrochloridum + Paracetamolum,tabletki powlekane,"37,5 mg + 325 mg",30 tabl.,05909990840991,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,220,2026-09-22T14:31:52.459791
PL,Poland,MZ,Poltram Combo,Tramadoli hydrochloridum + Paracetamolum,tabletki powlekane,"37,5 mg + 325 mg",60 tabl.,05909990841004,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,220,2026-09-22T14:31:52.459791
PL,Poland,MZ,Poltram Combo,Tramadoli hydrochloridum + Paracetamolum,tabletki powlekane,"37,5 mg + 325 mg",90 tabl.,05909990981472,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,220,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pradaxa,Dabigatranum etexilatum,kapsułki twarde,110 mg,30 kaps.,05909990641260,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,221,2026-09-22T14:31:52.459791
PL,Poland,MZ,Privigen,Immunoglobulinum humanum normale (IgG),roztwór do infuzji,100 mg/ml,1 fiol. 100 ml,05909990725793,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,222,2026-09-22T14:31:52.459791
PL,Poland,MZ,Privigen,Immunoglobulinum humanum normale (IgG),roztwór do infuzji,100 mg/ml,1 fiol. 200 ml,05909990725809,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,222,2026-09-22T14:31:52.459791
PL,Poland,MZ,Privigen,Immunoglobulinum humanum normale (IgG),roztwór do infuzji,100 mg/ml,1 fiol. 25 ml,05909990725823,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,222,2026-09-22T14:31:52.459791
PL,Poland,MZ,Privigen,Immunoglobulinum humanum normale (IgG),roztwór do infuzji,100 mg/ml,1 fiol. 400 ml,05909991078676,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,222,2026-09-22T14:31:52.459791
PL,Poland,MZ,Privigen,Immunoglobulinum humanum normale (IgG),roztwór do infuzji,100 mg/ml,1 fiol. 50 ml,05909990725786,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,222,2026-09-22T14:31:52.459791
PL,Poland,MZ,Pulmozyme,Dornasum alfa,roztwór do nebulizacji,1 mg/ml,"30 amp. 2,5 ml",05909990375813,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,223,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rapamune,Sirolimusum,tabletki drażowane,1 mg,30 tabl.,05909990985210,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,224,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rapamune,Sirolimusum,roztwór doustny,1 mg/ml,1 butelka 60 ml + 30 strzyk.,05909990893645,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,225,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rhophylac 300,Immunoglobulinum humanum anti-D,roztwór do wstrzykiwań,300 mcg/2 ml (1500 IU),1 amp.- strzyk. 2 ml + 1 igła,05909990634484,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,226,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rigevidon,Ethinylestradiolum + Levonorgestrelum,tabletki powlekane,"0,03 mg + 0,15 mg",21 tabl.,05909990873319,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,227,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rispolept Consta,Risperidonum,proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań o przedłużonym uwalnianiu,50 mg,1 fiol. 50 mg proszku + 1 amp.-strzyk. 2 ml rozp. + 2 igły Terumo SurGuard®3,05909991058029,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,228,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rispolept Consta,Risperidonum,proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań o przedłużonym uwalnianiu,"37,5 mg","1 fiol. 37,5 mg proszku + 1 amp.-strzyk. 2 ml + 1 fiol. do sporządzania zawiesiny + 2 igły",05909991058128,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,229,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rispolept Consta,Risperidonum,proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań o przedłużonym uwalnianiu,25 mg,1 fiol. 25 mg proszku + 1 amp.-strzyk. 2 ml rozp. + 1 fiolka adapter do sporządzania zawiesiny + 2 igły Terumo SurGuard®3,05909991058227,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,230,2026-09-22T14:31:52.459791
PL,Poland,MZ,Rytmonorm,Propafenoni hydrochloridum,roztwór do wstrzykiwań,"3,5 mg/ml",5 amp. 20 ml,05909990125111,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,231,2026-09-22T14:31:52.459791
PL,Poland,MZ,Ryzodeg,Insulinum degludecum + Insulinum aspartum,roztwór do wstrzykiwań,100 j./ml,5 wkładów 3 ml,05909991371562,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,232,2026-09-22T14:31:52.459791
PL,Poland,MZ,Sabril,Vigabatrinum,tabletki powlekane,500 mg,100 tabl.,05909990312818,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,233,2026-09-22T14:31:52.459791
PL,Poland,MZ,Sabril,Vigabatrinum,granulat do sporządzania roztworu doustnego,500 mg,50 sasz.,05909990832712,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,234,2026-09-22T14:31:52.459791
PL,Poland,MZ,Salofalk,Mesalazinum,zawiesina doodbytnicza,4 g/60 ml,7 butelek 60 ml,05909990970117,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,235,2026-09-22T14:31:52.459791
PL,Poland,MZ,Salofalk 500,Mesalazinum,tabletki dojelitowe,500 mg,50 tabl.,05909990400119,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,236,2026-09-22T14:31:52.459791
PL,Poland,MZ,Sandostatin LAR,Octreotidum,proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań,30 mg,1 fiol. 6 ml proszku + amp.-strzyk. 2 ml rozp. + igła + łącznik fiolki,05909990459513,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,237,2026-09-22T14:31:52.459791
PL,Poland,MZ,Seebri Breezhaler,Glycopyrronii bromidum,proszek do inhalacji w kapsułkach twardych,44 mcg,30 kaps. + inhalator,05909991000882,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,238,2026-09-22T14:31:52.459791
