country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at
IT,Italy,AIFA,AMIPED,LEUCINA,"""10% SOLUZIONE PER INFUSIONE"" 12 SACCHE IN PLASTICA DA 250 ML",,,41942020,2026-03-16,2026-05-31,shortage,Problemi produttivi: forniture discontinue,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMIPED,LEUCINA,"""10% SOLUZIONE PER INFUSIONE"" 12 SACCHE IN PLASTICA DA 100 ML",,,41942018,2026-04-06,2026-05-31,shortage,Problemi produttivi: forniture discontinue,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMIXAL,AMINOACIDI + ELETTROLITI,"""10% SOLUZIONE PER INFUSIONE"" 10 FLACONI DA 500 ML",,,37100029,2026-03-16,2026-04-15,shortage,Problemi produttivi: forniture discontinue,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA ACCORD,AMLODIPINA BESILATO,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC-AL",,,41408030,2025-09-30,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA ACCORD,AMLODIPINA BESILATO,"""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC-AL",,,41408194,2026-04-01,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA ALTER,AMLODIPINA BESILATO,"""10 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",,,37329036,2026-03-07,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA AUROBINDO,AMLODIPINA BESILATO,"""10 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",,,40789265,2026-02-16,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA AUROBINDO,AMLODIPINA BESILATO,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,,40789063,2026-03-11,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.897079
IT,Italy,AIFA,AMLODIPINA MYLAN,AMLODIPINA,""" 10 MG COMPRESSE "" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,,39799186,2020-07-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA MYLAN,AMLODIPINA,""" 5 MG COMPRESSE "" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,,39799034,2025-07-10,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA PENSA,AMLODIPINA BESILATO,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",,,37987029,2023-11-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA PENSA,AMLODIPINA BESILATO,"""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",,,37987056,2023-10-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA PENSA PHARMA,AMLODIPINA,"""5 mg COMPRESSA"" 28 COMPRESSE IN BLISTER PVC-PVDC/AL",,,50045018,2026-03-01,2026-09-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA ZENTIVA ITALIA,AMLODIPINA,"""10 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",,,41785054,2023-06-16,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA ZENTIVA ITALIA,AMLODIPINA,"""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",,,41785116,2024-02-29,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA ZENTIVA ITALIA,AMLODIPINA,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,,41785155,2024-01-22,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA ZENTIVA ITALIA,AMLODIPINA,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/AL",,,41785243,2024-06-30,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMLODIPINA/VALSARTAN/IDROCLOROTIAZIDE MYLAN PHARMA,AMLODIPINA BESILATO + IDROCLOROTIAZIDE + VALSARTAN,"""5 MG/160 MG/12.5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,C09CA03,49044023,2024-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMMONAPS,SODIO FENILBUTIRRATO,500 MG COMPRESSE 1 FLACONE HDPE 250 COMPRESSE USO ORALE,,,34701019,2019-08-26,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.903349
IT,Italy,AIFA,AMMONAPS,SODIO FENILBUTIRRATO,940 MG/G GRANULATO 1 FLACONE HDPE 266 G DI GRANULATO + 3 MISURINI USO ORALE,,,34701033,2020-01-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOCLA,ACIDO CLAVULANICO + AMOXICILLINA,"""400 MG + 57 MG/5 ML POLVERE PER SOSPENSIONE ORALE"" 1 FLACONE IN VETRO DA 70 ML CON CUCCHIAIO DOSATORE",,J01CA04,45173046,2020-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOCLA,ACIDO CLAVULANICO + AMOXICILLINA,"""875 MG + 125 MG POLVERE PER SOSPENSIONE ORALE"" 12 BUSTINE PET/AL/PE",,J01CA04,45173022,2026-03-31,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOSOL,AMOXICILLINA,"""1 G COMPRESSE ORODISPERSIBILI"" 12 COMPRESSE",,J01CA04,34338018,2024-01-15,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA ARISTO,AMOXICILLINA,""" 1 G COMPRESSE "" BLISTER 12 COMPRESSE",,J01CA04,32918029,2023-07-01,2026-06-30,shortage,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO ALMUS,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG COMPRESSE RIVESTITE CON FILM "" 12 COMPRESSE",,J01CA04,37286022,2021-07-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO ALMUS,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG POLVERE PER SOSPENSIONE ORALE "" 12 BUSTINE",,J01CA04,37286010,2022-07-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO AUROBINDO ITALIA,ACIDO CLAVULANICO + AMOXICILLINA,"""875 MG + 125 MG COMPRESSE RIVESTITE CON FILM "" 12 COMPRESSE",,J01CA04,37165026,2019-11-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO BIOPHARMA,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG POLVERE PER SOSPENSIONE ORALE "" 12 BUSTINE",,J01CA04,36848024,2021-02-17,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO BIOPHARMA,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG COMPRESSE RIVESTITE CON FILM "" 12 COMPRESSE",,J01CA04,36848012,2023-10-08,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO IBIGEN,AMOXICILLINA SODICA + POTASSIO CLAVULANATO,"""2000 MG/200 MG POLVERE PER SOLUZIONE PER INFUSIONE  10 FLACONI DA 20 ML",,J01CA04,36766032,2022-03-30,,shortage - end date unknown,Elevata richiesta: distribuzione contingentata,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO MYLAN,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG COMPRESSE RIVESTITE CON FILM "" 12 COMPRESSE",,J01CA04,36829024,2026-04-01,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.905357
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO PENSA,AMOXICILLINA TRIIDRATO + POTASSIO CLAVULANATO,""" 875 MG + 125 MG POLVERE PER SOSPENSIONE ORALE "" 12 BUSTINE",,J01CA04,37501018,2022-02-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO PENSA,AMOXICILLINA TRIIDRATO + POTASSIO CLAVULANATO,"""  875 MG + 125 MG COMPRESSE RIVESTITE CON FILM "" 12 COMPRESSE",,J01CA04,37501020,2026-09-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO SANDOZ,ACIDO CLAVULANICO + AMOXICILLINA,"""80 MG/ML + 11,4 MG/ML POLVERE PER SOSPENSIONE ORALE"" FLACONE DA 35 ML CON SIRINGA GRADUATA DA 5 ML",,J01CA04,36980148,2024-05-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO SANDOZ A/S,ACIDO CLAVULANICO + AMOXICILLINA,"""1000 MG/200 MG POLVERE PER SOLUZIONE INIETTABILE/INFUSIONE"" 1 FLACONCINO IN VETRO",,J01CA04,43978016,2025-06-20,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO SANDOZ A/S,ACIDO CLAVULANICO + AMOXICILLINA,"""2000 MG/200 MG POLVERE PER SOLUZIONE PER INFUSIONE"" 1 FLACONCINO IN VETRO",,J01CA04,43978081,2025-05-15,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO SANDOZ GMBH,ACIDO CLAVULANICO + AMOXICILLINA,""" 875 MG + 125 MG GRANULATO PER SOSPENSIONE ORALE "" 12 BUSTINE",,J01CA04,36767010,2022-07-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO TEVA  GROUP,ACIDO CLAVULANICO + AMOXICILLINA,"""80 MG/ML + 11,4 MG/ML POLVERE PER SOSPENSIONE ORALE"" FLACONE DA 35 ML",,J01CA04,37526011,2026-02-02,2026-04-30,shortage,Problemi produttivi (carenza relativa solo al canale retail),Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA E ACIDO CLAVULANICO ZENTIVA ITALIA,ACIDO CLAVULANICO + AMOXICILLINA,"""875MG/125MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER OPA/AL/PVC/AL",,J01CA04,44262018,2022-03-11,,shortage - end date unknown,Problemi produttivi: forniture discontinue,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA GIT,AMOXICILLINA,"""1 G COMPRESSE"" 12 COMPRESSE",,J01CA04,33290014,2024-03-01,2026-12-31,shortage,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA HEXAL AG,AMOXICILLINA,"""1000 MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER PVC/PVDC/AL",,J01CA04,39493034,2023-03-13,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.907363
IT,Italy,AIFA,AMOXICILLINA MYLAN GENERICS,AMOXICILLINA TRIIDRATO,"""250 mg/5 ml polvere per  sospensione  orale»  -  1 flacone in vetro da 100 ml con bicchiere dosatore",,J01CA04,34812014,2020-06-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.909371
IT,Italy,AIFA,AMOXICILLINA SODICA K24 PHARMACEUTICALS,AMOXICILLINA,""" 1 G POLVERE PER SOLUZIONE INIETTABILE"" 50 FLACONI",,J01CA04,33452083,2023-01-21,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.909371
IT,Italy,AIFA,AMOXICILLINA TECNIGEN,AMOXICILLINA,"""1 G COMPRESSE"" 12 COMPRESSE",,J01CA04,32892010,2023-07-27,2023-10-16,resolved,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.910572
IT,Italy,AIFA,AMPICILLINA BIOPHARMA,AMPICILLINA SODICA,"""500 MG/2,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE"" 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 2,5 ML",,,33121029,2016-02-24,,shortage - end date unknown,Cessata commercializzazione temporanea,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.910572
IT,Italy,AIFA,AMPICILLINA BIOPHARMA,AMPICILLINA SODICA,FLAC.NO 250 MG POLVERE SOLUZ INIETT+FIALA SOLV,,,33121017,2016-02-24,,shortage - end date unknown,Cessata commercializzazione temporanea,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.910572
IT,Italy,AIFA,AMPICILLINA BIOPHARMA,AMPICILLINA SODICA,FLAC.NO 1000 MG POLVERE SOLUZ INIETT+FIALA SOLV,,,33121031,2016-02-24,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.910572
IT,Italy,AIFA,AMPICILLINA ETHYPHARM,AMPICILLINA SODICA,"""1 G POLVERE PER SOLUZIONE INIETTABILE/PER INFUSIONE"" 100 FLACONCINI IN VETRO",,,51796011,2026-03-06,2026-05-20,shortage,Elevata richiesta: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.911572
IT,Italy,AIFA,AMUKINE MED,SODIO IPOCLORITO,"""0,05% SOLUZIONE CUTANEA"" 1 FLACONE DA 1000 ML",,,32192039,2025-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.911572
IT,Italy,AIFA,AMUKINE MED,SODIO IPOCLORITO,"""0,05% SOLUZIONE CUTANEA"" 1 FLACONE DA 500 ML",,,32192027,2025-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.911572
IT,Italy,AIFA,AMUKINE MED,SODIO IPOCLORITO,""" 0,05 % SPRAY CUTANEO, SOLUZIONE "" FLACONE 200 ML",,,32192041,2026-02-28,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.911572
IT,Italy,AIFA,AMUKINE MED,SODIO IPOCLORITO,"""0,05% SOLUZIONE CUTANEA"" 1 FLACONE DA 250 ML",,,32192015,2026-02-28,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.912574
IT,Italy,AIFA,AMVERSIO,BETAINA ANIDRA,"1 g - Polvere orale - Uso orale - Flacone (HDPE) 180 g - 1 flacone + 3 cucchiai dosatore (1g,150 mg,100 mg)",,,50127012,2026-03-05,2026-06-30,shortage,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.912574
IT,Italy,AIFA,AMYVID,FLORBETAPIR,800 MBQ/ML SOLUZIONE INIETTABILE - USO ENDOVENOSO - FLACONCINO (VETRO) (1-15 ML CONCENTRAZIONE) 1 FLACONCINO,,,42650022,2017-12-29,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.912574
IT,Italy,AIFA,AMYVID,FLORBETAPIR,1900 MBQ/ML SOLUZIONE INIETTABILE - USO ENDOVENOSO - FLACONCINO (VETRO) (1-15 ML CONCENTRAZIONE) 1 FLACONCINO,,,42650046,2017-12-29,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.912574
IT,Italy,AIFA,ANAGRELIDE ACCORD,ANAGRELIDE CLORIDRATO,"""0,5 MG CAPSULE RIGIDE"" 100 CAPSULE IN FLACONE HDPE",,L01XX35,45524016,2025-07-01,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.912574
IT,Italy,AIFA,ANASTROZOLO AUROBINDO,ANASTROZOLO,"""1 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",,L02BG03,39632043,2022-11-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.912574
IT,Italy,AIFA,ANASTROZOLO AUROBINDO ITALIA,ANASTROZOLO,"""1MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC-AL",,L02BG03,49178027,2026-03-12,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.913569
IT,Italy,AIFA,ANASTROZOLO DOC GENERICI,ANASTROZOLO,""" 1MG COMPRESSE RIVESTITE CON FILM "" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,L02BG03,39793017,2025-12-12,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.913569
IT,Italy,AIFA,ANASTROZOLO EG,ANASTROZOLO,"""1 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",,L02BG03,39147020,2026-05-05,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.913569
IT,Italy,AIFA,ANASTROZOLO ZENTIVA,ANASTROZOLO,"""1 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",,L02BG03,37953041,2023-05-31,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.913569
IT,Italy,AIFA,ANBINEX,ANTITROMBINA III UMANA,"""500 UI POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE"" 1 FLACONE POLVERE + 1 SIRINGA PRERIEMPITA SOLVENTE DA 10 ML + SET(ADATTATORE FLAC E MICROF)",,,34330035,2025-07-25,2026-06-30,shortage,Problemi produttivi: ridotta disponibilità,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.913569
IT,Italy,AIFA,ANBINEX,ANTITROMBINA III UMANA,"""1000 UI POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE"" 1 FLACONE POLVERE + 1 SIRINGA PRERIEMPITA SOLVENTE DA 20 ML+ SET (ADATT PER FLAC E MICROF)",,,34330047,2025-07-11,2026-06-30,shortage,Problemi produttivi: ridotta disponibilità,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.914570
IT,Italy,AIFA,ANCOTIL,FLUCITOSINA,"""2,5 G/250 ML SOLUZIONE PER INFUSIONE""  5 FLACONI 250 ML",,,24753028,2021-04-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:51.914570
IT,Italy,AIFA,ANDROCUR,CIPROTERONE ACETATO,"""50 MG COMPRESSE""  25 COMPRESSE",,,23090020,2018-12-03,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.914570
IT,Italy,AIFA,ANIDULAFUNGINA ACCORD,ANIDULAFUNGINA,"""100 MG POLVERE PER CONCENTRATO PER SOLUZIONE PER INFUSIONE"" 1 FLACONCINO",,J02AX06,45609017,2025-01-10,,shortage - end date unknown,Cessata commercializzazione temporanea,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.914570
IT,Italy,AIFA,ANIDULAFUNGINA MEDAC,ANIDULAFUNGINA,"""100 MG POLVERE PER CONCENTRATO PER SOLUZIONE PER INFUSIONE"" 1 FLACONCINO IN VETRO",,J02AX06,45563018,2025-02-10,,shortage - end date unknown,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:51.914570
IT,Italy,AIFA,ANSEREN,KETAZOLAM,"""45 MG CAPSULE RIGIDE"" 10 CAPSULE",,,26380016,2018-03-01,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.915569
IT,Italy,AIFA,ANSIMAR,DOXOFILLINA,"""200 MG POLVERE PER SOLUZIONE ORALE"" 20 BUSTINE",,,25474038,2026-02-27,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.915569
IT,Italy,AIFA,ANTAXONE,NALTREXONE CLORIDRATO,""" 50 MG CAPSULE RIGIDE "" 14 CAPSULE",,N07BB04,25855077,2018-03-14,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.915569
IT,Italy,AIFA,ANTAXONE,NALTREXONE CLORIDRATO,""" 50 MG/10 ML SOLUZIONE ORALE "" 10 CONTENITORE MONODOSE 10 ML",,N07BB04,25855065,2023-11-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.915569
IT,Italy,AIFA,ANTITROMBINA III BAXALTA,ANTITROMBINA III UMANA,"""500 UI/10 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE""1 FLACONCINO POLVERE 500 UI+1 FLACONCINO SOLVENTE 10 ML+SET DI RICOSTITUZIONE E INFUSIONE",,,27113012,2024-11-30,,shortage - end date unknown,Cessata commercializzazione temporanea: disponibili solo confezioni prodotte da plasma in conto lavorazione,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:51.916570
