country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at,atc_code,prk
ES,Spain,AEMPS,"ETORICOXIB VIATRIS 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos (monododis) (Blister PVDC/PVC/Aluminio)",ETORICOXIB,,,708492,2026-09-16,2026-10-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.701995,M01AH05,85766
ES,Spain,AEMPS,FOLINATO CALCICO ALTAN 50 mg POLVO  PARA SOLUCION INYECTABLE EFG  25 viales,FOLINICO ACIDO,,,602392,2026-09-16,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702004,B03BA01,
ES,Spain,AEMPS,"HURRICAINE SPRAY 200 mg/ml SOLUCION PARA PULVERIZACION BUCAL, 1 frasco de 60 ml",BENZOCAINA,,,913400,2026-09-16,2027-02-26,shortage,11,Existen tratamientos alternativos no sujetos a prescripción.,2026-09-21T15:06:00.702022,N01BA02,
ES,Spain,AEMPS,"KETOBRILL 0,25 mg/ml COLIRIO EN SOLUCIÓN EN ENVASE UNIDOSIS , 20 envases unidosis con 0,4 ml de colirio",KETOTIFENO FUMARATO,,,697080,2026-09-16,,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.702031,R06AX13,
ES,Spain,AEMPS,"NEURONTIN 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 90 comprimidos",GABAPENTINA,,,884718,2026-09-16,2026-11-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702049,N02BF01,57541
ES,Spain,AEMPS,"NEVANAC 3mg/ml colirio en suspension, 3 ml de colirio en un envase oval. Caja que contiene una bolsa con 1 frasco",NEPAFENACO,,,704372,2026-09-16,2026-09-30,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.702066,S01BC10,
ES,Spain,AEMPS,"QUETIAPINA KERN PHARMA 150 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,711203,2026-09-16,2026-10-02,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702083,N05AH04,94757
ES,Spain,AEMPS,TEMOZOLOMIDA ACCORD 180 mg CAPSULAS DURAS  EFG 5 capsulas,TEMOZOLOMIDA,,,707162,2026-09-16,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702100,L01AX03,84328
ES,Spain,AEMPS,"MAYESTA  20 mg CAPSULAS BLANDAS , 50 cápsulas",ISOTRETINOINA,,,660467,2026-09-15,2027-01-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702117,D10BA01,69507
ES,Spain,AEMPS,"MAYESTA 10 mg CAPSULAS BLANDAS, 50 cápsulas",ISOTRETINOINA,,,660466,2026-09-15,2027-01-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702134,D10BA01,69493
ES,Spain,AEMPS,"Accofil 30 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada 5 jeringas   precargadas",FILGRASTIM,,,705605,2026-09-14,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702150,L03AA02,41831
ES,Spain,AEMPS,"AMOXICILINA/ACIDO CLAVULANICO SANDOZ 2000mg/200mg POLVO PARA SOLUCION PARA PERFUSION EFG, 10 viales","AMOXICILINA SODICA, CLAVULANATO POTASIO",,,606021,2026-09-14,2026-10-26,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.702168,,
ES,Spain,AEMPS,CARDYL 80 MG COMPRIMIDOS RECUBIERTOS CON PELICULA 28 comprimidos,ATORVASTATINA CALCICA TRIHIDRATO,,,823997,2026-09-14,2026-10-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702184,C10AA05,98639
ES,Spain,AEMPS,"DILUTOL HTA 2,5 mg COMPRIMIDOS, 30 comprimidos",TORASEMIDA,,,690289,2026-09-14,2026-10-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702201,C03CA04,
ES,Spain,AEMPS,"HYRIMOZ 40 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA, 2 plumas precargadas de 0,4 ml",ADALIMUMAB,,,762476,2026-09-14,2026-09-25,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano.,2026-09-21T15:06:00.702218,L04AB04,
ES,Spain,AEMPS,"MOVICOL PEDIATRICO SABOR CHOCOLATE 6,9 g POLVO PARA SOLUCION ORAL EN SOBRE , 30 sobres","SODIO BICARBONATO, CLORURO DE POTASIO, SODIO CLORURO, MACROGOL 3350",,,677290,2026-09-14,2027-02-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702235,,
ES,Spain,AEMPS,"BINOCRIT, 10.000 UI/1 ml, SOLUCION INYECTABLE EN UNA JERINGA PRECARGADA, 6 jeringas precargadas de 1 ml con protector de seguridad para la aguja",EPOETINA ALFA,,,714133,2026-09-11,2026-10-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702253,B03XA01,
ES,Spain,AEMPS,"BINOCRIT, 6000 UI/0,6 ml, SOLUCION INYECTABLE EN UNA JERINGA PRECARGADA, 6 jeringas precargadas de 0,6 ml con protector de seguridad para la aguja",EPOETINA ALFA,,,714131,2026-09-11,2026-10-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702271,B03XA01,
ES,Spain,AEMPS,"BISOPROLOL NORMON 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos",BISOPROLOL HEMIFUMARATO,,,865048,2026-09-11,2026-10-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702288,C07AB07,25534
ES,Spain,AEMPS,"BLOKIUM 100 mg COMPRIMIDOS, 60 comprimidos",ATENOLOL,,,700542,2026-09-11,2026-10-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702305,C07AB03,3352
ES,Spain,AEMPS,"CABLIVI 10 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE, vial con polvo + jeringa precargada con disolvente + pack administración",CAPLACIZUMAB,,,723568,2026-09-11,2026-10-07,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. en un idioma distinto al castellano.,2026-09-21T15:06:00.702322,B01AX07,197416
ES,Spain,AEMPS,"DEPAKINE CRONO 500 mg COMPRIMIDOS DE LIBERACION PROLONGADA , 100 comprimidos","VALPROICO ACIDO, VALPROATO SODIO",,,671149,2026-09-11,2026-12-24,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-21T15:06:00.702338,,
ES,Spain,AEMPS,"EFFENTORA 200 microgramos COMPRIMIDOS BUCALES, 4 comprimidos",FENTANILO CITRATO,,,662853,2026-09-11,2026-10-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702356,N02AB03,96199
ES,Spain,AEMPS,"ENALAPRIL VIATRIS 5 MG COMPRIMIDOS EFG, 60 comprimidos",ENALAPRIL MALEATO,,,860940,2026-09-11,2027-07-05,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702374,C09AA02,23698
ES,Spain,AEMPS,IBUPROFENO CINFA 20 MG/ML SUSPENSIÓN ORAL EFG  1 frasco de 200 ml,IBUPROFENO,,,656012,2026-09-11,2027-01-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702390,M01AE01,54801
ES,Spain,AEMPS,"METOCLOPRAMIDA BASI 5 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG, 50 ampollas de 2 ml",METOCLOPRAMIDA HIDROCLORURO MONOHIDRATO,,,607817,2026-09-11,2026-10-02,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-09-21T15:06:00.702407,A03FA01,108
ES,Spain,AEMPS,"NINTEDANIB DR.REDDYS 150 MG CAPSULAS BLANDAS EFG, 60 cápsulas",NINTEDANIB ESILATO,,,768833,2026-09-11,2026-12-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702424,,
ES,Spain,AEMPS,"PITAVASTATINA NORMON 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 28 comprimidos",PITAVASTATINA,,,728852,2026-09-11,2026-10-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702441,C10AA08,
ES,Spain,AEMPS,"POMALIDOMIDA TEVA 3 MG CAPSULAS DURAS EFG, 14 cápsulas",POMALIDOMIDA,,,766278,2026-09-11,2026-10-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702458,L04AX06,107530
ES,Spain,AEMPS,"SEROQUEL PROLONG 50 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 60 comprimidos",QUETIAPINA FUMARATO,,,660615,2026-09-11,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702475,N05AH04,84182
ES,Spain,AEMPS,"SOLUVIT LIOFILIZADO PARA SOLUCION PARA PERFUSION, 10 viales","PANTOTENATO SODIO, NICOTINAMIDA, FOLICO ACIDO, PIRIDOXINA HIDROCLORURO, BIOTINA, CIANOCOBALAMINA, TIAMINA NITRATO, RIBOFLAVINA FOSFATO SODIO, ASCORBATO SODIO",,,677138,2026-09-11,2026-10-16,shortage,12,El Titular de Autorización de Comercialización está realizando una distribución controlada a hospitales,2026-09-21T15:06:00.702491,,
ES,Spain,AEMPS,"TACFORIUS 0,5 MG CAPSULAS DURAS DE LIBERACION PROLONGADA EFG, 30 cápsulas",TACROLIMUS MONOHIDRATO,,,721247,2026-09-11,2026-10-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702509,L04AD02,96148
ES,Spain,AEMPS,"Ziprasidona cinfa 40 mg capsulas duras EFG, 56 cápsulas",ZIPRASIDONA HIDROCLORURO,,,711172,2026-09-11,2027-05-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702526,N05AX12,
ES,Spain,AEMPS,"ZOFRAN 4 mg SOLUCION INYECTABLE,10 ampollas de 2 ml",ONDANSETRON HIDROCLORURO DIHIDRATO,,,730289,2026-09-11,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702535,A04AA01,31526
ES,Spain,AEMPS,"ACICLOVIR SALA 250 MG POLVO PARA SOLUCION PARA PERFUSION EFG, 5 viales de 10 ml",ACICLOVIR,,,756098,2026-09-10,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702551,J05AB01,
ES,Spain,AEMPS,"ATORVASTATINA PENSA PHARMA 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos",ATORVASTATINA CALCICA TRIHIDRATO,,,763325,2026-09-10,2026-11-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702568,C10AA05,
ES,Spain,AEMPS,"CRONODINE 120 mg CAPSULAS DE LIBERACION PROLONGADA , 30 cápsulas",DILTIAZEM HIDROCLORURO,,,678904,2026-09-10,2026-10-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702585,C08DB01,32158
ES,Spain,AEMPS,"HALOPERIDOL ESTEVE 5 mg/ml SOLUCION INYECTABLE, 5 ampollas de 1 ml",HALOPERIDOL,,,653109,2026-09-10,2026-10-14,shortage,Problemas de calidad,Desabastecimiento temporal.,2026-09-21T15:06:00.702602,N05AD01,1104
ES,Spain,AEMPS,"IRBESARTAN VIATRIS 300 MG COMPRIMIDOS EFG, 28 comprimidos",IRBESARTAN,,,685072,2026-09-10,2026-09-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702618,C09CA04,48801
ES,Spain,AEMPS,"LAURIMIC 20 MG/G CREMA , 1 tubo de 30 g",FENTICONAZOL NITRATO,,,663294,2026-09-10,2027-03-01,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-21T15:06:00.702635,D01AC15,
ES,Spain,AEMPS,"LEVODOPA/CARBIDOPA/ENTACAPONA KERN PHARMA 200 mg /50 mg /200 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG , 100 comprimidos","LEVODOPA, CARBIDOPA, ENTACAPONA",,,705809,2026-09-10,2026-10-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.702653,,
ES,Spain,AEMPS,"MOVICOL PEDIATRICO SABOR NEUTRO 6,9 g POLVO PARA SOLUCION ORAL EN SOBRE , 30 sobres","MACROGOL 3350, SODIO BICARBONATO, SODIO CLORURO, CLORURO DE POTASIO",,,654515,2026-09-10,2027-02-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702670,,
ES,Spain,AEMPS,"NINTEDANIB DR.REDDYS 100 MG CAPSULAS BLANDAS EFG, 60 cápsulas",NINTEDANIB ESILATO,,,768832,2026-09-10,2026-12-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702686,,
ES,Spain,AEMPS,"RITONAVIR ACCORD 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos (Blister)",RITONAVIR,,,728757,2026-09-10,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702695,J05AE03,94064
ES,Spain,AEMPS,"TRUMSAL 180 mg CAPSULAS DE LIBERACION PROLONGADA , 30 cápsulas",DILTIAZEM HIDROCLORURO,,,678896,2026-09-10,2027-01-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702712,C08DB01,38148
ES,Spain,AEMPS,"CELEBREX 200 MG CAPSULAS DURAS , 30 cápsulas",CELECOXIB,,,871988,2026-09-09,2026-12-25,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702729,L01XX33,
ES,Spain,AEMPS,DULOXETINA KERN PHARMA 60 MG CÁPSULAS DURAS GASTRORRESISTENTES EFG 56 cápsulas (Blister PVC-PVDC/Al),DULOXETINA HIDROCLORURO,,,728299,2026-09-09,2027-01-29,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702746,N06AX21,79065
ES,Spain,AEMPS,"OXCARBAZEPINA VIATRIS 600 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG., 100 comprimidos",OXCARBAZEPINA,,,658852,2026-09-09,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702754,N03AX14,
ES,Spain,AEMPS,"PREVENCOR 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos",ATORVASTATINA CALCICA TRIHIDRATO,,,667451,2026-09-09,2026-09-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702771,C10AA05,98620
ES,Spain,AEMPS,"TANDEMACT 30 mg/2 mg COMPRIMIDOS, 28 comprimidos","PIOGLITAZONA, GLIMEPIRIDA",,,663162,2026-09-09,2026-12-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.702788,,
ES,Spain,AEMPS,"AGOMELATINA QUALIGEN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",AGOMELATINA ACIDO CITRICO,,,723841,2026-09-08,2026-10-26,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702804,N06AX22,90824
ES,Spain,AEMPS,"ASMANEX TWISTHALER 200 microgramos POLVO PARA INHALACION , 1 inhalador de 60 dosis",MOMETASONA FUROATO,,,744516,2026-09-08,2026-09-30,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.702821,R01AD09,52434
ES,Spain,AEMPS,"PITAVASTATINA NORMON 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 28 comprimidos",PITAVASTATINA,,,728851,2026-09-08,2026-10-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702837,C10AA08,
ES,Spain,AEMPS,"FOLINATO CALCICO TEVA 10 mg/ml SOLUCION INYECTABLE EFG , 1 vial de 30 ml",FOLINATO CALCIO,,,652372,2026-09-07,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702846,,
ES,Spain,AEMPS,"IVABRADINA VIATRIS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 56 comprimidos",IVABRADINA OXALATO,,,718827,2026-09-07,2026-10-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702863,C01EB16,81213
ES,Spain,AEMPS,"RETACRIT 10000 UI/1,0 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA, 6 jeringas precargadas de 1 ml",EPOETINA DSETA (EPOETIN ZETA),,,660517,2026-09-07,2026-10-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702883,B03XA01,86398
ES,Spain,AEMPS,"Accofil 30 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada 1 jeringa precargada-",FILGRASTIM,,,705604,2026-09-04,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702900,L03AA02,41831
ES,Spain,AEMPS,"CAPENON HCT 40 mg/5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos","OLMESARTAN MEDOXOMILO, AMLODIPINO BESILATO, HIDROCLOROTIAZIDA",,,679046,2026-09-04,2026-10-16,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.702916,,
ES,Spain,AEMPS,"EVOPAD 25 microgramos/24 H PARCHES TRANSDERMICOS, 8 parches",ESTRADIOL HEMIHIDRATO,,,668087,2026-09-04,2026-10-26,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración. Está disponible Estradot y Estraderm,2026-09-21T15:06:00.702933,G03CA03,
ES,Spain,AEMPS,"FOSAPREPITANT ACCORD 150 MG POLVO PARA SOLUCION PARA PERFUSION EFG, 1 vial",FOSAPREPITANT DIMEGLUMINA,,,723426,2026-09-04,2026-10-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702950,A04AD12,95230
ES,Spain,AEMPS,"PACLITAXEL ACCORD 6 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG , 1 vial de 50 ml",PACLITAXEL,,,676253,2026-09-04,2026-10-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702966,L01CD01,
ES,Spain,AEMPS,"QUETIAPINA VIATRIS 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,660620,2026-09-04,2026-11-06,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702982,N05AH04,50768
ES,Spain,AEMPS,"SEVELAMERO VIATRIS 800 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,180 comprimidos por envase (con y sin envase de cartón)",SEVELAMERO CARBONATO,,,703328,2026-09-04,2026-10-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.702999,,
ES,Spain,AEMPS,"SORAFENIB ACCORD 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 112 comprimidos",SORAFENIB TOSILATO,,,759249,2026-09-04,2026-11-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.703032,,
ES,Spain,AEMPS,"TRANXILIUM 15 mg CAPSULAS DURAS, 20 cápsulas",CLORAZEPATO DIPOTASIO,,,725028,2026-09-04,2027-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.703049,N05BA02,
ES,Spain,AEMPS,"CEFAZOLINA SALA 1 G POLVO PARA SOLUCION INYECTABLE EFG, 100 viales",CEFAZOLINA SODICA,,,600300,2026-09-03,2026-11-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.703065,J01DB01,5835
ES,Spain,AEMPS,"DABIGATRAN ETEXILATO VIATRIS 150 MG CÁPSULAS DURAS EFG, 60 cápsulas",DABIGATRAN ETEXILATO MESILATO,,,764420,2026-09-03,2026-10-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.703082,B01AE07,98361
