country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,authorisation_number,marketing_auth_holder,shortage_start,estimated_end,actual_end,status,reason,impact,scraped_at,prk
BE,Belgium,FAMHP,Colistineb 2 10*6 IE verneveloploss. (pdr.)/inj./inf. opl. (pdr.) i.v. flac. 10 x 2 10*6 IE,Colistimethate Sodium,,,2316438,J01XB01,BE272273,Teva GmbH,2026-10-12,2026-12-04,,unavailable,Toegenomen vraag,Invoer door de apotheker mogelijk,2026-09-23T11:15:11.435612,
BE,Belgium,FAMHP,CoAprovel 300 mg - 12.5 mg filmomh. tabl. 98,"Hydrochlorothiazide, Irbesartan",,,1569367,C09DA04,EU/1/98/086/020,Sanofi Winthrop Industrie S.A.,2026-10-07,2026-11-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435635,52574
BE,Belgium,FAMHP,Binocrit 10 000 IE/1 ml inj. opl. i.v./s.c. voorgev. spuit 6 x 1 ml,Epoetin Alfa,,,4751186,B03XA01,EU/1/07/410/046,Sandoz GmbH,2026-10-04,2026-11-18,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.435648,43036
BE,Belgium,FAMHP,Negaban 2 g inj./inf. opl. (pdr.) i.m./i.v. flac. 2 g,Temocillin,,,0076513,J01CA17,BE467733,Eumedica Pharmaceuticals GmbH,2026-10-04,2026-11-11,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.435657,
BE,Belgium,FAMHP,Lysanxia 15 mg/ml druppels opl. 20 ml,Prazepam,,,1271824,N05BA11,BE145844,Pfizer SA-NV,2026-09-30,2026-10-30,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435665,
BE,Belgium,FAMHP,Inderal 40 mg tabl. 100,Propranolol Hydrochloride,,,0048942,C07AA05,BE078881,Atnahs Pharma Netherlands B.V.,2026-09-30,2026-11-02,,unavailable,"Logistieke problemen (transport, douane, ...)",Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435674,5711
BE,Belgium,FAMHP,Levophed 8 mg/4 ml inf. opl. (conc.) i.v. amp. 10 x 4 ml,Norepinephrine,,,0053744,C01CA03,BE043635,Hospira Benelux BV-SRL,2026-09-25,2027-06-01,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435682,
BE,Belgium,FAMHP,Nustendi 180 mg - 10 mg filmomh. tabl. 98,"Bempedoic Acid, Ezetimibe",,,4265138,C10BA10,EU/1/20/1424/005,Daiichi Sankyo Europe GmbH,2026-09-23,2026-10-09,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435707,225932
BE,Belgium,FAMHP,Halcion 0.125 mg tabl. 10,Triazolam,,,0291955,N05CD05,BE281294,Pfizer SA-NV,2026-09-23,2026-10-09,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435715,
BE,Belgium,FAMHP,Multihance 529 mg/ml inj. opl. i.v. voorgev. spuit 15 ml,Gadobenic Acid,,,2634632,V08CA08,BE324886,Bracco Imaging Deutschland GmbH,2026-09-22,2026-10-12,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435724,55514
BE,Belgium,FAMHP,Multihance 529 mg/ml inj. opl. i.v. voorgev. spuit 10 ml,Gadobenic Acid,,,2634616,V08CA08,BE324877,Bracco Imaging Deutschland GmbH,2026-09-22,2026-10-12,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435732,55506
BE,Belgium,FAMHP,Pemetrexed Accord 25 mg/ml inf. opl. (conc.) i.v. flac. 20 ml,Pemetrexed ,,,4323499,L01BA04,EU/1/15/1071/005,Accord Healthcare S.L.U.,2026-09-22,2026-11-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435740,142611
BE,Belgium,FAMHP,Paliperidon Krka 6 mg tabl. verl. afgifte 56 (56 x 1) UD,Paliperidone,,,3779568,N05AX13,BE528817,KRKA d.d. Novo mesto d.d.,2026-09-21,2027-01-08,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435753,84646
BE,Belgium,FAMHP,Adempas 2 mg filmomh. tabl. 84,Riociguat,,,3144128,C02KX05,EU/1/13/907/011,Bayer AG,2026-09-21,2026-10-26,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.435761,124680
BE,Belgium,FAMHP,Tenofovir Disoproxil Viatris 245 mg filmomh. tabl. 30,Tenofovir Disoproxil ,,,3561743,J05AF07,EU/1/16/1129/001,Viatris Ltd.,2026-09-21,2027-01-11,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.435768,146633
BE,Belgium,FAMHP,Medrol A 16 mg tabl. 50,Methylprednisolone,,,0055996,H02AB04,BE500302,Pfizer SA-NV,2026-09-21,2026-12-11,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435776,
BE,Belgium,FAMHP,Efudix 5 % zalf 20 g,Fluorouracil,,,0038521,L01BC02,BE054363,Viatris Healthcare SA-NV,2026-09-21,2026-12-29,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.435783,2585
BE,Belgium,FAMHP,Dostinex 0.5 mg tabl. 2,Cabergoline,,,1023050,G02CB03,BE159817,Pfizer SA-NV,2026-09-21,2026-11-13,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435791,37206
BE,Belgium,FAMHP,Aclasta 5 mg/100 ml inf. opl. i.v. flac. 100 ml,Zoledronic Acid ,,,2213114,M05BA08,EU/1/05/308/001,Sandoz Pharmaceuticals d.d.,2026-09-20,2026-11-15,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435798,79790
BE,Belgium,FAMHP,Bisoprolol Viatris  2.5 mg filmomh. tabl. 30,Bisoprolol Fumarate ,,,3172152,C07AB07,BE384361,Viatris GX BV-SRL,2026-09-18,2026-10-21,,unavailable,Andere reden,Onder evaluatie,2026-09-23T11:15:11.435805,71323
BE,Belgium,FAMHP,Saizen 8 mg/ml inj. opl. s.c. patr. 5 x 1.5 ml (12 mg),Somatropin,,,4109161,H01AC01,BE540906,Merck SA-NV,2026-09-18,2026-11-06,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435813,
BE,Belgium,FAMHP,Alvebuton 100 mg/ml inj. opl. i.m./i.v. flac. 100 ml,Menbutone,,,4512281,QA05AX90,BE-V520497,V.M.D. SA-NV,2026-09-18,2026-11-30,,unavailable,Andere reden,-,2026-09-23T11:15:11.435820,
BE,Belgium,FAMHP,Aldara 5 % crème sachet 12 x 250 mg,Imiquimod,,,1429166,D06BB10,EU/1/98/080/001,Viatris Healthcare Ltd.,2026-09-18,2026-10-12,,unavailable,Hulpstof niet beschikbaar,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435829,55050
BE,Belgium,FAMHP,Alitretinoin Orifarm  30 mg zachte caps. 30,Alitretinoin ,,,5812607,D11AH04,BE664026,Orifarm Generics a.s.,2026-09-17,2026-10-08,,unavailable,Andere reden,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435835,106690
BE,Belgium,FAMHP,Adempas 1 mg filmomh. tabl. 42,Riociguat,,,3144094,C02KX05,EU/1/13/907/004,Bayer AG,2026-09-17,2026-10-16,,unavailable,Toegenomen vraag,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435841,124672
BE,Belgium,FAMHP,Dualkopt 20 mg/ml - 5 mg/ml oogdruppels opl. druppelfl. 10 ml,"Timolol, Dorzolamide",,,3260072,S01ED51,BE467404,Laboratoires Théa ,2026-09-17,2026-10-07,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435849,213950
BE,Belgium,FAMHP,Clindamycine Fresenius Kabi 150 mg/ml inj. opl. i.m./i.v. amp. 10 x 2 ml,Clindamycin,,,2744753,J01FF01,BE345125,Fresenius Kabi SA-NV,2026-09-17,2027-01-10,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435856,4693
BE,Belgium,FAMHP,Depo-Eligard 22.5 mg inj. opl. (pdr. + oplosm.) s.c. voorgev. spuit 22.5 mg,Leuprorelin,,,2224657,L02AE02,BE274023,Recordati Industria Chimica E Farmaceutica S.p.A.,2026-09-17,2026-09-30,,unavailable,Vertraging in de productie,Invoer door de firma mogelijk,2026-09-23T11:15:11.435864,78344
BE,Belgium,FAMHP,Steovit Forte Sinaasappel  1 000 mg - 880 IE bruistabl. 90 (6 x 15),"Calcium, Cholecalciferol",,,2401230,A12AX,BE269017,Orifarm Generics a.s.,2026-09-17,2027-03-19,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435871,
BE,Belgium,FAMHP,Olmetec Plus 20 mg - 12.5 mg filmomh. tabl. 98,"Olmesartan Medoxomil, Hydrochlorothiazide",,,2338028,C09DA08,BE282746,Daiichi Sankyo Belgium SA-NV,2026-09-17,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435878,80098
BE,Belgium,FAMHP,Daphne 2 mg - 0.035 mg omh. tabl. 13 x 21,"Ethinylestradiol, Cyproterone acetate",,,2394062,G03HB01,BE263751,Ceres Pharma SA-NV,2026-09-17,2026-11-02,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435886,25836
BE,Belgium,FAMHP,Milbemax voor kleine katten en kittens 4 mg - 10 mg filmomh. tabl. 2,"Praziquantel, Milbemycin Oxime",,,2675999,QP54AB51,BE-V253163,Elanco GmbH,2026-09-17,2026-10-19,,unavailable,Toegenomen vraag,-,2026-09-23T11:15:11.435893,
BE,Belgium,FAMHP,Certican 0.5 mg tabl. 60,Everolimus,,,2156271,L04AH02,BE266481,Novartis Pharma SA-NV,2026-09-16,2026-10-05,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435899,
BE,Belgium,FAMHP,Simvastatin Sandoz 40 mg filmomh. tabl. 100,Simvastatin,,,3267549,C10AA01,BE237273,Sandoz SA-NV,2026-09-16,2026-11-27,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435907,67822
BE,Belgium,FAMHP,Sumatriptan EG 50 mg tabl. 24,Sumatriptan,,,3123122,N02CC01,BE291575,EG SA-NV,2026-09-16,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435915,41378
BE,Belgium,FAMHP,Acidcare 20 mg harde maagsapresist. caps. 14,Omeprazole,,,2976868,A02BC01,BE416001,Sandoz SA-NV,2026-09-16,2026-12-04,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435921,60062
BE,Belgium,FAMHP,Ezetimibe Sandoz 10 mg tabl. 98,Ezetimibe,,,3577053,C10AX09,BE447182,Sandoz SA-NV,2026-09-16,2026-11-27,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435930,70645
BE,Belgium,FAMHP,Tegretol CR 400 mg tabl. geregul. afgifte 50,Carbamazepine,,,0431494,N03AF01,BE147725,Novartis Pharma SA-NV,2026-09-16,2026-10-02,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435936,25984
BE,Belgium,FAMHP,Burinex 1 mg tabl. 30,Bumetanide,,,1414309,C03CA02,BE090404,Karo Healthcare AB,2026-09-16,2026-11-08,,unavailable,Vertraging in de vrijgave van het eindproduct,Aanpassing van de behandeling mogelijk,2026-09-23T11:15:11.435943,4219
BE,Belgium,FAMHP,Trafloxal 0.3 % oogdruppels opl. druppelfl. 5 ml,Ofloxacin,,,0379578,S01AE01,BE153054,Bausch + Lomb Ireland ,2026-09-15,2026-10-01,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435951,220582
BE,Belgium,FAMHP,Iomeron 400 mg/ml inj. opl. i.v. flac. 500 ml,Iodine,,,3587029,V08AB10,BE504977,Bracco Imaging Deutschland GmbH,2026-09-15,2026-10-01,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435958,
BE,Belgium,FAMHP,Depakine Chrono 500 mg tabl. verl. afgifte 30,"Sodium Valproate, Valproic acid",,,3768330,N03AG01,BE532560,Sanofi Belgium SA-NV,2026-09-15,2026-10-12,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.435966,26905
BE,Belgium,FAMHP,Inprosub 25 mg inj. opl. i.m./s.c. flac. 7 x 1.12 ml,Progesterone,,,3137379,G03DA04,BE440903,IBSA Farmaceutici Italia S.r.l.,2026-09-15,2026-12-01,,unavailable,Toegenomen vraag,Invoer door de apotheker mogelijk,2026-09-23T11:15:11.435973,210595
BE,Belgium,FAMHP,Metformine Sandoz 850 mg filmomh. tabl. 100,Metformin,,,2071579,A10BA02,BE339482,Sandoz SA-NV,2026-09-15,2026-10-23,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.435981,5509
BE,Belgium,FAMHP,Ixiaro inj. susp. i.m./s.c. voorgev. spuit 0.5 ml,"Encephalitis Virus, Japanese, Inactivated ",,,2765469,J07BA02,EU/1/08/501/002,Valneva Austria GmbH,2026-09-15,2026-10-31,,unavailable,Andere reden,Invoer door de firma mogelijk (geneesmiddel binnenkort beschikbaar),2026-09-23T11:15:11.435987,139718
BE,Belgium,FAMHP,Onsior 6 mg tabl. 60,Robenacoxib,,,3120250,QM01AH91,EU/2/08/089/003,Elanco GmbH,2026-09-15,2026-11-16,,unavailable,Vertraging in de productie,-,2026-09-23T11:15:11.435995,
BE,Belgium,FAMHP,Paroxetine Viatris 30 mg filmomh. tabl. 56,Paroxetine,,,2647022,N06AB05,BE319426,Viatris GX BV-SRL,2026-09-15,2026-12-02,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T11:15:11.436002,125059
BE,Belgium,FAMHP,Felodipine Sandoz 5 mg tabl. verl. afgifte 100,Felodipine,,,2159721,C08CA02,BE242785,Sandoz SA-NV,2026-09-15,2026-11-27,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-23T11:15:11.436018,30929
BE,Belgium,FAMHP,Sumatriptan EG 50 mg tabl. 6,Sumatriptan,,,2340347,N02CC01,BE291575,EG SA-NV,2026-09-14,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436029,41378
BE,Belgium,FAMHP,Sumatriptan EG 100 mg tabl. 24,Sumatriptan,,,3075785,N02CC01,BE291584,EG SA-NV,2026-09-14,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436036,32476
BE,Belgium,FAMHP,Pantoprazol Sandoz 40 mg maagsapresist. tabl. 98,Pantoprazole,,,2568103,A02BC02,BE305602,Sandoz SA-NV,2026-09-14,2026-11-13,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436041,43044
BE,Belgium,FAMHP,Olanzapine EG 7.5 mg filmomh. tabl. 98,Olanzapine,,,2805281,N05AH03,BE362616,EG SA-NV,2026-09-14,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436048,
BE,Belgium,FAMHP,Olanzapine EG 10 mg filmomh. tabl. 98,Olanzapine,,,2805224,N05AH03,BE362625,EG SA-NV,2026-09-14,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436055,45578
BE,Belgium,FAMHP,Quetiapin Sandoz 300 mg filmomh. tabl. 180,Quetiapine,,,2963486,N05AH04,BE352712,Sandoz SA-NV,2026-09-14,2026-10-09,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436062,60283
BE,Belgium,FAMHP,Paracetamol Sandoz 1 g bruistabl. 32,Paracetamol,,,3050887,N02BE01,BE371707,Sandoz SA-NV,2026-09-14,2026-10-09,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436068,103551
BE,Belgium,FAMHP,Imatinib Teva 400 mg filmomh. tabl. 30 (30 x 1) UD,Imatinib ,,,3461290,L01EA01,EU/1/12/808/018,Teva B.V.,2026-09-14,2026-10-12,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436074,71307
BE,Belgium,FAMHP,Dropizole 10 mg/ml druppels opl. druppelfl. 10 ml,Morphine,,,4668315,A07DA02,BE539662,Pharmanovia a.s.,2026-09-14,2026-11-30,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-09-23T11:15:11.436081,202037
BE,Belgium,FAMHP,Escitalopram Viatris 20 mg filmomh. tabl. 100,Escitalopram,,,3705787,N06AB10,BE489937,Viatris GX BV-SRL,2026-09-14,2027-02-22,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436087,74977
BE,Belgium,FAMHP,Cinacalcet Viatris 60 mg filmomh. tabl. 28 (28 x 1) UD,Cinacalcet ,,,4923900,H05BX01,EU/1/15/1054/006,Viatris Ltd.,2026-09-14,2028-04-05,,unavailable,Andere reden,Onder evaluatie,2026-09-23T11:15:11.436094,77119
BE,Belgium,FAMHP,Cinacalcet Viatris 30 mg filmomh. tabl. 28 (28 x 1) UD,Cinacalcet ,,,4923892,H05BX01,EU/1/15/1054/003,Viatris Ltd.,2026-09-14,2028-04-05,,unavailable,Andere reden,Onder evaluatie,2026-09-23T11:15:11.436100,77100
BE,Belgium,FAMHP,Cinacalcet Viatris 90 mg filmomh. tabl. 28 (28 x 1) UD,Cinacalcet ,,,4923918,H05BX01,EU/1/15/1054/009,Viatris Ltd.,2026-09-14,2028-04-05,,unavailable,Andere reden,Onder evaluatie,2026-09-23T11:15:11.436106,77127
BE,Belgium,FAMHP,Xenetix 300 300 mg I/ml inj. opl. i.v. flac. 100 ml,Iobitridol,,,1294602,V08AB11,BE176041,Guerbet ,2026-09-14,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436113,42609
BE,Belgium,FAMHP,Efexor-Exel 150 mg harde caps. verl. afgifte 56,Venlafaxine,,,2525491,N06AX16,BE196533,Viatris Healthcare SA-NV,2026-09-14,2026-10-07,,unavailable,Vertraging in de vrijgave van het eindproduct,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436118,47538
BE,Belgium,FAMHP,Loortan 50 mg filmomh. tabl. 98,Losartan Potassium,,,1415959,C09CA01,BE184511,Organon Belgium BV-SRL,2026-09-14,2026-11-27,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436124,41890
BE,Belgium,FAMHP,Solifenacine/Tamsulosine Teva 6 mg - 0.4 mg tabl. geregul. afgifte 90 (90 x 1) UD,"Tamsulosin , Solifenacin ",,,4663761,G04CA53,BE661184,Teva B.V.,2026-09-14,2026-11-23,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436131,105724
BE,Belgium,FAMHP,Minitran 10 mg transderm. pleister 30,Glyceryl Trinitrate ,,,1033570,C01DA02,BE160562,Viatris Healthcare SA-NV,2026-09-11,2026-10-07,,unavailable,Andere reden,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436138,
BE,Belgium,FAMHP,Minitran 5 mg transderm. pleister 30,Glyceryl Trinitrate ,,,1033554,C01DA02,BE160571,Viatris Healthcare SA-NV,2026-09-11,2026-10-07,,unavailable,Andere reden,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436143,
BE,Belgium,FAMHP,Ataxxa 1 250 mg - 250 mg spot-on opl. 3 x 2.5 ml,"Permethrin, Imidacloprid",,,4441143,QP53AC54,BE-V491004,KRKA d.d. Novo mesto d.d.,2026-09-11,2026-10-20,,unavailable,Andere reden,-,2026-09-23T11:15:11.436150,
BE,Belgium,FAMHP,Amlodipine/Valsartan Krka 10 mg - 160 mg filmomh. tabl. 98,"Valsartan, Amlodipine",,,3983566,C09DB01,BE490053,KRKA d.d. Novo mesto d.d.,2026-09-11,2026-09-30,,unavailable,Andere reden,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436157,123501
BE,Belgium,FAMHP,Solifenacine Viatris 10 mg filmomh. tabl. 90,Solifenacin,,,3872132,G04BD08,BE486053,Viatris GX BV-SRL,2026-09-11,2027-01-07,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436163,75345
BE,Belgium,FAMHP,Etoricoxib AB 120 mg filmomh. tabl. 28,Etoricoxib,,,4117875,M01AH05,BE506800,Aurobindo SA-NV,2026-09-11,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436170,66761
BE,Belgium,FAMHP,Busulfan Fresenius Kabi 6 mg/ml inf. opl. (conc.) i.v. flac. 8 x 10 ml,Busulfan,,,4823423,L01AB01,EU/1/14/951/001,Fresenius Kabi Deutschland GmbH,2026-09-11,2026-11-29,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T11:15:11.436176,129232
BE,Belgium,FAMHP,Silodosin AB 8 mg harde caps. 90,Silodosin,,,4110938,G04CA04,BE544906,Aurobindo SA-NV,2026-09-11,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436182,97284
BE,Belgium,FAMHP,Pantoprazol AB 40 mg maagsapresist. tabl. 56,Pantoprazole,,,4381141,A02BC02,BE534337,Aurobindo SA-NV,2026-09-11,2026-10-15,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436187,43044
BE,Belgium,FAMHP,Paracetamol AB 1 000 mg tabl. 60,Paracetamol ,,,4282349,N02BE01,BE525653,Aurobindo SA-NV,2026-09-11,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436193,
BE,Belgium,FAMHP,Zoledronate EG 5 mg/100 ml inf. opl. i.v. flac. 100 ml,Zoledronic Acid,,,4616173,M05BA08,BE507795,EG SA-NV,2026-09-11,2026-09-30,,unavailable,Toegenomen vraag,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436199,79790
BE,Belgium,FAMHP,Drosana 20 0.02 mg - 3 mg filmomh. tabl. 13 x 21,"Drospirenone, Ethinylestradiol",,,3562295,G03AA12,BE398745,Gedeon Richter Plc,2026-09-11,2026-09-25,,unavailable,"Logistieke problemen (transport, douane, ...)",In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436205,105694
BE,Belgium,FAMHP,Venlafaxine Retard AB 37.5 mg harde caps. verl. afgifte 28,Venlafaxine,,,2615672,N06AX16,BE319383,Aurobindo SA-NV,2026-09-11,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436214,79197
BE,Belgium,FAMHP,SMOFlipid 200 mg/ml inf. emuls. i.v. 10 x 500 ml,"Fish Oil Rich in Omega-3-Acids, Glycine max - Glycine soja (Ph.Eur. mixture), Bean, Oil, Triglycerides Medium Chain, Olea europaea L., Fruit, Oil - Purified",,,2437101,B05BA02,BE270776,Fresenius Kabi SA-NV,2026-09-11,2026-11-01,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436221,88137
BE,Belgium,FAMHP,Ovitrelle 250 µg inj. opl. s.c. voorgev. spuit 0.5 ml,Chorionic Gonadotrophin (HCG),,,2155091,G03GA08,EU/1/00/165/007,Merck Europe B.V.,2026-09-11,2026-10-30,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436228,71501
BE,Belgium,FAMHP,Artiss weefsellijm opl. voorgev. spuit 1 ml + 1 ml,"Human Fibrinogen , Aprotinin, Human Thrombin, Calcium Chloride",,,2951754,B02BC30,BE340961,Baxter SA-NV,2026-09-10,2026-09-30,,unavailable,Toegenomen vraag,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436235,103845
BE,Belgium,FAMHP,Flubenol 5% 50 mg/g 2 kg,Flubendazole,,,1455146,QP52AC12,BE-V326837,Elanco GmbH,2026-09-10,2026-11-09,,unavailable,Vertraging in de productie,-,2026-09-23T11:15:11.436242,
BE,Belgium,FAMHP,Kredex 25 mg tabl. 56,Carvedilol,,,0482554,C07AG02,BE150875,Cheplapharm Arzneimittel GmbH,2026-09-10,2026-10-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436248,41009
BE,Belgium,FAMHP,Kredex 6.25 mg tabl. 56,Carvedilol,,,1251917,C07AG02,BE182996,Cheplapharm Arzneimittel GmbH,2026-09-10,2026-10-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436254,47864
BE,Belgium,FAMHP,Minims Fluoresceïnenatrium 20 mg/ml oogdruppels opl. verp. eenmalig gebr. 20 x 0.5 ml,Fluorescein Sodium,,,0636134,S01JA01,BE097045,Bausch + Lomb Ireland ,2026-09-09,2026-10-20,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T11:15:11.436260,221120
BE,Belgium,FAMHP,Steovit Forte Citroen 1 000 mg - 800 IE kauwtabl. 50 (50 x 1) UD,"Calcium, Cholecalciferol",,,2659845,A12AX,BE324931,Orifarm Generics a.s.,2026-09-09,2026-09-30,,unavailable,Vertraging in de vrijgave van het eindproduct,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436266,
BE,Belgium,FAMHP,Atorvastatin HCS 80 mg filmomh. tabl. 100,Atorvastatin,,,3444569,C10AA05,BE398054,HCS BV-SRL,2026-09-09,2026-10-28,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436272,98639
BE,Belgium,FAMHP,Ultibro Breezhaler 85 µg - 43 µg inhalatiepdr. (harde caps.) 30,"Glycopyrronium, Indacaterol",,,3085644,R03AL04,EU/1/13/862/003,Novartis Europharm Ltd.,2026-09-09,2026-10-05,,unavailable,Vertraging in de productie,In principe voldoende voorraad in omloop (korte duur),2026-09-23T11:15:11.436278,208809
BE,Belgium,FAMHP,Quetiapine Krka 200 mg tabl. verl. afgifte 100,Quetiapine,,,3567880,N05AH04,BE467866,KRKA d.d. Novo mesto d.d.,2026-09-08,2026-10-20,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T11:15:11.436283,84190
